vehicle_age,km_driven,mileage,engine,seats,selling_price,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual,brand_encoded,model_encoded
7,160000,26.21,1248,5,500000,1.0,0.0,0.0,0.0,1.0,4992,346
1,7124,21.01,1197,5,643000,0.0,0.0,0.0,1.0,1.0,4992,364
2,15000,18.1,999,5,1000000,0.0,0.0,0.0,1.0,1.0,790,374
5,34000,18.9,1197,5,550000,0.0,0.0,0.0,1.0,1.0,2982,580
10,280000,20.54,1598,5,300000,1.0,0.0,0.0,0.0,1.0,620,247
3,40000,20.3,1199,5,470000,0.0,0.0,0.0,1.0,1.0,430,37
7,77000,26.0,1498,5,525000,1.0,0.0,0.0,0.0,1.0,1485,757
4,15000,19.44,1198,7,469000,0.0,0.0,0.0,1.0,1.0,170,85
9,60000,20.92,998,5,210000,0.0,0.0,0.0,1.0,1.0,4992,778
8,120000,22.74,796,5,200000,0.0,0.0,0.0,1.0,1.0,4992,778
2,2500,23.01,999,5,400000,0.0,0.0,0.0,1.0,1.0,536,306
8,50000,16.36,2179,5,2150000,1.0,0.0,0.0,0.0,0.0,59,52
5,46500,23.1,998,5,340000,0.0,0.0,0.0,1.0,1.0,4992,237
16,5000,19.7,796,5,95000,0.0,0.0,0.0,1.0,1.0,4992,778
9,68000,22.9,1248,5,381000,1.0,0.0,0.0,0.0,1.0,4992,781
10,45000,14.94,2143,5,775000,1.0,0.0,0.0,0.0,0.0,337,118
4,20000,28.4,1248,5,700000,1.0,0.0,0.0,0.0,1.0,4992,890
4,106000,28.09,1248,5,675000,1.0,0.0,0.0,0.0,1.0,4992,346
6,28000,18.0,1497,5,670000,0.0,0.0,0.0,1.0,0.0,1485,757
3,50000,16.0,2179,7,1050000,1.0,0.0,0.0,0.0,1.0,1011,330
2,19000,13.38,2993,5,7900000,1.0,0.0,0.0,0.0,0.0,439,25
10,55000,17.0,1497,5,360000,0.0,0.0,0.0,1.0,1.0,1485,757
4,53000,25.83,1498,5,400000,1.0,0.0,0.0,0.0,1.0,790,271
7,89000,22.32,1582,5,470000,1.0,0.0,0.0,0.0,1.0,2982,492
3,22000,24.7,796,5,304000,0.0,0.0,0.0,1.0,1.0,4992,778
7,69000,26.0,1498,5,490000,1.0,0.0,0.0,0.0,1.0,1485,757
5,155000,15.4,1997,7,864000,1.0,0.0,0.0,0.0,1.0,1011,273
8,85000,16.0,2179,7,480000,1.0,0.0,0.0,0.0,1.0,1011,330
2,3600,20.52,1197,5,575000,0.0,0.0,0.0,1.0,0.0,4992,717
2,5000,21.4,1197,5,686000,0.0,0.0,0.0,1.0,0.0,4992,364
6,143000,12.99,2494,7,780000,1.0,0.0,0.0,0.0,1.0,793,545
3,24000,17.68,1968,5,3490000,1.0,0.0,0.0,0.0,0.0,192,64
2,28000,17.41,1956,5,1699000,1.0,0.0,0.0,0.0,1.0,19,19
2,44000,28.4,1248,5,800000,1.0,0.0,0.0,0.0,1.0,4992,781
3,10000,21.4,1197,5,680000,0.0,0.0,0.0,1.0,0.0,4992,364
11,200000,11.5,2982,7,1200000,1.0,0.0,0.0,0.0,1.0,793,187
9,187031,12.99,2494,8,525000,1.0,0.0,0.0,0.0,1.0,793,545
2,22346,17.0,1497,5,955000,0.0,0.0,0.0,1.0,1.0,790,374
9,120000,21.9,1396,5,350000,1.0,0.0,0.0,0.0,1.0,2982,906
1,1000,17.03,1462,5,800000,0.0,0.0,0.0,1.0,1.0,4992,295
16,56700,19.7,796,5,75000,0.0,0.0,0.0,1.0,1.0,4992,778
6,170000,16.0,2179,7,825000,1.0,0.0,0.0,0.0,1.0,1011,330
2,60000,17.3,1497,8,1476000,1.0,0.0,0.0,0.0,1.0,1011,24
3,40000,18.2,1199,5,670000,0.0,0.0,0.0,1.0,0.0,1485,175
9,28000,19.7,796,5,180000,0.0,0.0,0.0,1.0,1.0,4992,778
4,35000,18.9,1197,5,490000,0.0,0.0,0.0,1.0,1.0,2982,580
4,20000,21.4,1197,5,550000,0.0,0.0,0.0,1.0,1.0,4992,364
7,40000,20.36,1197,5,350000,0.0,0.0,0.0,1.0,1.0,2982,410
2,35000,13.68,2393,8,1500000,1.0,0.0,0.0,0.0,1.0,793,545
9,74000,20.0,1399,5,190000,1.0,0.0,0.0,0.0,1.0,790,271
7,46500,20.45,1461,5,460000,1.0,0.0,0.0,0.0,1.0,536,218
2,8000,21.21,1197,5,650000,0.0,0.0,0.0,1.0,0.0,4992,781
5,120000,28.09,1248,5,700000,1.0,0.0,0.0,0.0,1.0,4992,346
4,34000,20.4,1197,5,455000,0.0,0.0,0.0,1.0,1.0,4992,781
7,54000,22.0,1197,5,365000,0.0,0.0,0.0,1.0,1.0,4992,781
7,11275,19.1,1197,5,470000,0.0,0.0,0.0,1.0,1.0,4992,890
3,35000,12.9,2755,7,2950000,1.0,0.0,0.0,0.0,0.0,793,187
9,48000,22.9,1248,5,400000,1.0,0.0,0.0,0.0,1.0,4992,781
6,68000,19.87,1461,5,550000,1.0,0.0,0.0,0.0,1.0,536,218
2,23000,13.9,1799,5,1519000,0.0,0.0,0.0,1.0,0.0,1485,59
3,31500,28.4,1248,5,740000,1.0,0.0,0.0,0.0,0.0,4992,890
8,73000,25.8,1498,5,325000,1.0,0.0,0.0,0.0,1.0,1485,362
1,10000,20.7,1197,5,600000,0.0,0.0,0.0,1.0,0.0,2982,580
8,208000,25.8,1498,5,300000,1.0,0.0,0.0,0.0,1.0,1485,362
11,30000,20.36,1197,5,300000,0.0,0.0,0.0,1.0,1.0,2982,410
5,83000,26.6,998,5,345000,0.0,0.0,0.0,0.0,1.0,4992,717
3,60000,15.4,2523,7,900000,1.0,0.0,0.0,0.0,1.0,1011,273
5,83000,16.0,1997,7,1025000,1.0,0.0,0.0,0.0,1.0,1011,330
4,58132,12.4,2499,5,1450000,1.0,0.0,0.0,0.0,1.0,8,7
6,34000,20.4,1197,5,400000,0.0,0.0,0.0,1.0,1.0,4992,781
7,45120,25.8,1498,5,367000,1.0,0.0,0.0,0.0,1.0,1485,362
2,15000,18.9,1197,5,535000,0.0,0.0,0.0,1.0,0.0,2982,580
2,15000,19.34,1462,7,805000,0.0,0.0,0.0,1.0,1.0,4992,343
1,1000,15.81,1451,5,1488000,0.0,0.0,0.0,1.0,1.0,19,19
9,64000,20.36,1197,5,250000,0.0,0.0,0.0,1.0,1.0,2982,410
10,98000,14.21,2143,5,700000,1.0,0.0,0.0,0.0,0.0,337,125
5,65000,24.3,1248,5,675000,1.0,0.0,0.0,0.0,1.0,4992,295
6,84000,28.4,1248,5,425000,1.0,0.0,0.0,0.0,1.0,4992,781
6,33000,22.74,796,5,260000,0.0,0.0,0.0,1.0,1.0,4992,778
5,55670,17.8,1497,5,700000,0.0,0.0,0.0,1.0,1.0,1485,757
4,50000,27.39,1248,5,560000,1.0,0.0,0.0,0.0,1.0,4992,364
15,148000,16.8,1493,5,155000,1.0,0.0,0.0,0.0,1.0,2982,492
5,47000,15.15,2967,5,5975000,1.0,0.0,0.0,0.0,0.0,21,16
2,18000,19.01,1462,7,800000,0.0,0.0,0.0,1.0,1.0,4992,343
10,52420,22.69,1995,5,750000,1.0,0.0,0.0,0.0,0.0,439,152
6,10000,18.9,1197,5,350000,0.0,0.0,0.0,1.0,1.0,2982,580
5,40000,13.68,2393,8,1380000,1.0,0.0,0.0,0.0,1.0,793,545
6,50000,15.4,2179,7,1000000,1.0,0.0,0.0,0.0,1.0,1011,273
3,50000,17.5,1373,7,700000,0.0,0.0,0.0,1.0,1.0,4992,343
12,76963,17.5,1298,5,230000,0.0,0.0,0.0,1.0,1.0,4992,890
5,52890,18.12,1995,5,2800000,1.0,0.0,0.0,0.0,0.0,439,118
5,45000,30.46,796,5,350000,0.0,0.0,0.0,0.0,1.0,4992,778
3,25000,27.39,1248,5,825000,1.0,0.0,0.0,0.0,1.0,4992,364
3,10103,25.17,799,5,325000,0.0,0.0,0.0,1.0,1.0,536,306
7,24000,17.05,1995,5,1675000,1.0,0.0,0.0,0.0,0.0,439,54
7,47240,15.1,2179,7,800000,1.0,0.0,0.0,0.0,1.0,1011,330
2,30000,23.1,998,5,400000,0.0,0.0,0.0,1.0,1.0,4992,237
3,58000,13.68,2393,7,1750000,1.0,0.0,0.0,0.0,1.0,793,545
8,65000,16.55,1968,5,1200000,1.0,0.0,0.0,0.0,0.0,192,99
6,35213,22.54,1396,5,535000,1.0,0.0,0.0,0.0,1.0,2982,906
6,35000,18.9,1197,5,356000,0.0,0.0,0.0,1.0,1.0,2982,580
9,92000,16.0,2179,7,550000,1.0,0.0,0.0,0.0,1.0,1011,330
3,34500,21.94,1196,5,360000,0.0,0.0,0.0,0.0,1.0,4992,125
4,50000,24.52,1248,7,700000,1.0,0.0,0.0,0.0,1.0,4992,343
5,30000,18.9,1197,5,390000,0.0,0.0,0.0,1.0,1.0,2982,580
9,51000,12.55,2982,7,1245000,1.0,0.0,0.0,0.0,0.0,793,187
4,60000,16.0,2179,7,1150000,1.0,0.0,0.0,0.0,0.0,1011,330
10,83000,18.9,998,5,180000,0.0,0.0,0.0,1.0,1.0,4992,717
7,70000,15.0,1598,5,425000,0.0,0.0,0.0,1.0,1.0,334,182
2,50000,19.0,1194,5,650000,0.0,0.0,0.0,1.0,1.0,790,33
9,60000,22.9,1248,5,400000,1.0,0.0,0.0,0.0,1.0,4992,781
12,51000,17.0,1497,5,275000,0.0,0.0,0.0,1.0,1.0,1485,757
10,40000,19.7,796,5,170000,0.0,0.0,0.0,1.0,1.0,4992,778
11,100000,13.14,1798,5,235000,0.0,0.0,0.0,1.0,1.0,334,93
10,160000,14.84,2143,5,700000,1.0,0.0,0.0,0.0,0.0,337,118
7,70000,23.95,998,5,250000,0.0,0.0,0.0,1.0,1.0,4992,778
8,70000,18.6,1197,5,350000,0.0,0.0,0.0,1.0,1.0,4992,781
5,50000,18.6,1197,5,480000,0.0,0.0,0.0,1.0,1.0,2982,906
4,30000,21.21,1197,5,690000,0.0,0.0,0.0,1.0,0.0,4992,890
6,60000,26.21,1248,5,670000,1.0,0.0,0.0,0.0,1.0,4992,346
10,50000,20.92,998,5,250000,0.0,0.0,0.0,1.0,1.0,4992,778
4,42000,15.4,2523,7,935000,1.0,0.0,0.0,0.0,1.0,1011,273
2,15000,17.0,1591,5,1030000,0.0,0.0,0.0,1.0,1.0,2982,492
16,33650,18.9,998,5,110000,0.0,0.0,0.0,1.0,1.0,4992,717
6,35000,18.6,1197,5,470000,0.0,0.0,0.0,1.0,1.0,2982,906
6,30000,20.4,1197,5,370000,0.0,0.0,0.0,1.0,1.0,4992,781
3,100000,23.1,998,5,450000,0.0,0.0,0.0,1.0,0.0,4992,237
5,58000,26.2,998,5,275000,0.0,0.0,0.0,0.0,1.0,4992,717
2,4000,21.21,1197,5,731000,0.0,0.0,0.0,1.0,0.0,4992,890
5,60000,20.51,998,5,380000,0.0,0.0,0.0,1.0,1.0,4992,717
3,60000,21.5,1497,5,900000,1.0,0.0,0.0,0.0,1.0,430,85
5,34000,18.0,1198,5,500000,0.0,0.0,0.0,1.0,1.0,1485,362
4,42000,20.63,1198,5,330000,0.0,0.0,0.0,1.0,1.0,170,85
3,60000,17.6,2179,7,1400000,1.0,0.0,0.0,0.0,1.0,430,41
8,80000,22.32,1582,5,540000,1.0,0.0,0.0,0.0,1.0,2982,492
13,120000,13.6,2523,7,375000,1.0,0.0,0.0,0.0,1.0,1011,211
5,50000,10.26,2694,7,2600000,0.0,0.0,0.0,1.0,0.0,793,187
5,35200,14.7,1496,5,725000,0.0,0.0,0.0,1.0,0.0,790,374
1,3700,18.6,1197,5,765000,0.0,0.0,0.0,1.0,1.0,2982,906
5,25000,20.51,998,5,380000,0.0,0.0,0.0,1.0,1.0,4992,717
4,64000,12.9,2755,7,2625000,1.0,0.0,0.0,0.0,0.0,793,187
8,50000,15.1,2179,7,621000,1.0,0.0,0.0,0.0,1.0,1011,330
2,15000,21.21,1197,5,600000,0.0,0.0,0.0,1.0,1.0,4992,890
2,30000,17.0,1197,5,1130000,0.0,0.0,0.0,1.0,1.0,1011,15
1,35000,21.21,1197,5,670000,0.0,0.0,0.0,1.0,1.0,4992,890
4,62876,10.91,3198,7,2875000,1.0,0.0,0.0,0.0,0.0,790,47
6,70000,25.8,1498,5,350000,1.0,0.0,0.0,0.0,1.0,1485,362
6,84003,26.59,1248,5,530000,1.0,0.0,0.0,0.0,1.0,4992,890
4,55000,16.55,2498,6,850000,1.0,0.0,0.0,0.0,1.0,1011,62
5,42000,33.44,796,4,260000,0.0,0.0,0.0,0.0,1.0,4992,778
8,31000,20.92,998,5,230000,0.0,0.0,0.0,1.0,1.0,4992,778
8,80000,22.7,1498,5,475000,1.0,0.0,0.0,0.0,1.0,790,374
2,6000,17.0,1198,5,750000,0.0,0.0,0.0,1.0,1.0,430,85
2,12000,12.63,2179,5,4000000,1.0,0.0,0.0,0.0,0.0,51,51
8,65000,17.2,1968,5,499000,1.0,0.0,0.0,0.0,1.0,334,93
4,30000,18.7,1199,5,525000,0.0,0.0,0.0,1.0,1.0,1485,175
7,10000,18.6,1197,5,535000,0.0,0.0,0.0,1.0,1.0,2982,906
5,62150,23.26,1197,5,485000,0.0,0.0,0.0,1.0,1.0,4992,17
6,47300,15.1,2179,7,745000,1.0,0.0,0.0,0.0,1.0,1011,330
6,63000,25.83,1498,5,475000,1.0,0.0,0.0,0.0,1.0,790,65
7,80000,24.0,1120,5,300000,1.0,0.0,0.0,0.0,1.0,2982,580
5,20400,18.0,1969,5,3650000,1.0,0.0,0.0,0.0,0.0,20,4
5,71000,24.7,796,5,299000,0.0,0.0,0.0,1.0,1.0,4992,778
4,52000,24.52,1248,7,695000,1.0,0.0,0.0,0.0,1.0,4992,343
8,70000,18.5,1197,5,400000,0.0,0.0,0.0,1.0,1.0,2982,906
1,20000,20.7,1197,5,650000,0.0,0.0,0.0,1.0,1.0,2982,580
6,70000,24.0,1120,5,455000,1.0,0.0,0.0,0.0,1.0,2982,580
13,100000,18.9,1061,5,150000,0.0,0.0,0.0,1.0,1.0,4992,717
3,50000,17.8,1198,5,550000,0.0,0.0,0.0,1.0,1.0,1485,362
6,67000,22.54,1396,5,500000,1.0,0.0,0.0,0.0,1.0,2982,906
8,70000,22.32,1582,5,365000,1.0,0.0,0.0,0.0,1.0,2982,492
2,21100,18.1,1199,5,775000,0.0,0.0,0.0,1.0,0.0,1485,362
6,50000,18.9,1197,5,310000,0.0,0.0,0.0,1.0,1.0,2982,580
2,27594,18.27,998,5,995000,0.0,0.0,0.0,1.0,1.0,2982,58
9,70000,19.81,1086,5,190000,0.0,0.0,0.0,1.0,1.0,2982,410
5,37000,11.36,2755,7,1575000,1.0,0.0,0.0,0.0,0.0,793,545
2,25000,17.5,1199,5,906000,0.0,0.0,0.0,1.0,1.0,1485,101
4,35000,23.0,1498,5,785000,1.0,0.0,0.0,0.0,1.0,790,374
10,11266,20.92,998,5,235000,0.0,0.0,0.0,1.0,1.0,4992,778
2,12005,17.99,1462,6,1200000,0.0,0.0,0.0,1.0,0.0,4992,7
8,80000,15.96,2523,7,470000,1.0,0.0,0.0,0.0,1.0,1011,211
10,119000,17.0,1497,5,400000,0.0,0.0,0.0,1.0,1.0,1485,757
1,3500,16.8,1497,5,1490000,0.0,0.0,0.0,1.0,0.0,32,28
2,11000,21.4,1197,5,535000,0.0,0.0,0.0,1.0,1.0,4992,364
5,47612,21.13,1498,5,590000,1.0,0.0,0.0,0.0,1.0,334,182
5,41000,25.17,799,5,235000,0.0,0.0,0.0,1.0,1.0,536,306
2,21000,15.8,1591,5,1250000,0.0,0.0,0.0,1.0,1.0,2982,336
6,120000,20.51,998,5,300000,0.0,0.0,0.0,1.0,1.0,4992,717
2,22450,20.68,1995,5,3011000,1.0,0.0,0.0,0.0,0.0,439,54
1,10000,21.21,1197,5,615000,0.0,0.0,0.0,1.0,1.0,4992,781
5,50000,25.17,799,5,250000,0.0,0.0,0.0,1.0,1.0,536,306
6,42000,16.0,2179,7,925000,1.0,0.0,0.0,0.0,1.0,1011,330
2,14000,19.3,1248,5,725000,1.0,0.0,0.0,0.0,1.0,4992,890
3,10000,23.01,999,5,350000,0.0,0.0,0.0,1.0,1.0,536,306
4,70000,20.51,998,5,360000,0.0,0.0,0.0,1.0,1.0,4992,717
6,70000,25.1,1498,5,700000,1.0,0.0,0.0,0.0,1.0,1485,757
3,50000,15.1,2179,7,1300000,1.0,0.0,0.0,0.0,0.0,1011,330
10,64471,15.26,1598,5,285000,0.0,0.0,0.0,1.0,1.0,620,373
17,50000,18.9,998,5,62000,0.0,0.0,0.0,1.0,1.0,4992,717
3,20000,20.89,1197,5,550000,0.0,0.0,0.0,1.0,0.0,4992,73
4,33869,17.8,1198,5,527000,0.0,0.0,0.0,1.0,1.0,1485,362
9,63497,15.96,2523,7,396000,1.0,0.0,0.0,0.0,1.0,1011,211
7,70000,19.1,1197,5,384000,0.0,0.0,0.0,1.0,1.0,4992,890
12,67000,20.36,1197,5,210000,0.0,0.0,0.0,1.0,1.0,2982,410
6,50000,25.2,1248,5,500000,1.0,0.0,0.0,0.0,1.0,4992,781
3,20000,22.7,799,5,210000,0.0,0.0,0.0,1.0,1.0,170,75
9,57000,17.01,1591,5,425000,0.0,0.0,0.0,1.0,1.0,2982,492
10,30000,13.6,2523,7,425000,1.0,0.0,0.0,0.0,1.0,1011,211
3,80000,28.4,1248,5,495000,1.0,0.0,0.0,0.0,0.0,4992,890
5,50000,24.7,796,5,220000,0.0,0.0,0.0,1.0,1.0,4992,778
10,190000,11.57,2179,7,218000,1.0,0.0,0.0,0.0,1.0,430,100
3,60000,15.96,2523,7,750000,1.0,0.0,0.0,0.0,1.0,1011,211
4,60000,19.12,1373,5,715000,0.0,0.0,0.0,1.0,0.0,4992,346
7,21000,17.68,1968,5,1800000,1.0,0.0,0.0,0.0,0.0,192,64
1,5000,22.05,796,5,350000,0.0,0.0,0.0,1.0,1.0,4992,778
2,25000,25.17,799,5,300000,0.0,0.0,0.0,1.0,1.0,536,306
11,100000,20.92,998,5,168000,0.0,0.0,0.0,1.0,1.0,4992,778
9,175000,11.8,2993,7,2500000,1.0,0.0,0.0,0.0,0.0,51,51
9,86500,14.21,2143,5,1400000,1.0,0.0,0.0,0.0,0.0,337,125
9,120000,19.3,1248,5,350000,1.0,0.0,0.0,0.0,1.0,4992,890
8,76300,22.32,1582,5,480000,1.0,0.0,0.0,0.0,1.0,2982,492
2,10000,24.04,999,5,400000,0.0,0.0,0.0,1.0,0.0,536,306
2,36000,18.9,1197,5,495000,0.0,0.0,0.0,1.0,1.0,2982,580
5,26000,18.15,1198,6,420000,0.0,0.0,0.0,1.0,1.0,1011,66
3,100000,23.4,1248,5,531000,1.0,0.0,0.0,0.0,1.0,4992,890
2,4000,17.0,1497,5,800000,0.0,0.0,0.0,1.0,1.0,790,374
6,86000,26.59,1248,5,550000,1.0,0.0,0.0,0.0,1.0,4992,890
9,81000,20.54,1598,5,465000,1.0,0.0,0.0,0.0,1.0,620,247
9,41321,19.7,796,5,185000,0.0,0.0,0.0,1.0,1.0,4992,778
10,46000,13.6,2523,7,340000,1.0,0.0,0.0,0.0,1.0,1011,211
12,75000,16.9,1497,5,340000,0.0,0.0,0.0,1.0,1.0,1485,757
12,113000,21.79,998,5,135000,0.0,0.0,0.0,1.0,1.0,4992,717
3,15000,19.08,1582,5,1225000,1.0,0.0,0.0,0.0,0.0,2982,492
6,16942,18.0,1198,5,439000,0.0,0.0,0.0,1.0,1.0,1485,362
5,29484,18.7,1199,5,465000,0.0,0.0,0.0,1.0,1.0,1485,175
6,84405,26.59,1248,5,530000,1.0,0.0,0.0,0.0,1.0,4992,890
4,30000,21.21,1197,5,650000,0.0,0.0,0.0,1.0,1.0,4992,890
4,14838,22.0,1197,5,525000,0.0,0.0,0.0,1.0,1.0,4992,781
3,31318,17.8,1497,5,885000,0.0,0.0,0.0,1.0,1.0,1485,757
14,63000,21.79,998,5,120000,0.0,0.0,0.0,1.0,1.0,4992,717
9,120000,12.99,2494,7,860000,1.0,0.0,0.0,0.0,1.0,793,545
5,50000,24.3,1248,5,810000,1.0,0.0,0.0,0.0,1.0,4992,295
9,74600,19.3,1248,5,410000,1.0,0.0,0.0,0.0,1.0,4992,890
12,80000,13.93,2179,7,175000,1.0,0.0,0.0,0.0,1.0,430,100
6,66000,20.85,1197,5,400000,0.0,0.0,0.0,1.0,1.0,4992,890
3,31543,16.8,1497,5,875000,0.0,0.0,0.0,1.0,1.0,1485,757
3,80000,13.68,2393,8,1350000,1.0,0.0,0.0,0.0,1.0,793,545
7,60000,25.2,1248,5,450000,1.0,0.0,0.0,0.0,1.0,4992,781
6,50000,25.1,1498,5,700000,1.0,0.0,0.0,0.0,1.0,1485,757
8,28000,12.07,2967,7,2650000,1.0,0.0,0.0,0.0,0.0,192,23
9,60000,17.5,1197,5,350000,0.0,0.0,0.0,1.0,1.0,4992,890
3,18000,21.63,998,5,460000,0.0,0.0,0.0,1.0,1.0,4992,237
10,35000,20.92,998,5,220000,0.0,0.0,0.0,1.0,1.0,4992,778
4,48000,19.67,1582,5,990000,1.0,0.0,0.0,0.0,1.0,2982,336
5,50000,15.4,1997,7,950000,1.0,0.0,0.0,0.0,1.0,1011,273
9,120000,15.96,2523,7,460000,1.0,0.0,0.0,0.0,1.0,1011,211
9,20000,15.1,1196,5,220000,0.0,0.0,0.0,0.0,1.0,4992,125
3,50000,16.55,2498,6,900000,1.0,0.0,0.0,0.0,1.0,1011,62
6,53837,16.93,1197,5,575000,0.0,0.0,0.0,1.0,0.0,620,247
6,48000,12.55,2982,7,1930000,1.0,0.0,0.0,0.0,0.0,793,187
8,32000,18.6,1197,5,475000,0.0,0.0,0.0,1.0,1.0,4992,781
1,1784,20.0,999,7,660000,0.0,0.0,0.0,1.0,1.0,536,12
10,98955,13.2,1995,5,575000,1.0,0.0,0.0,0.0,0.0,439,152
8,52000,12.99,2494,7,625000,1.0,0.0,0.0,0.0,1.0,793,545
3,39000,13.0,1591,5,1250000,0.0,0.0,0.0,1.0,0.0,2982,336
5,78000,25.32,1198,6,425000,1.0,0.0,0.0,0.0,1.0,1011,66
5,58000,19.44,1198,7,460000,0.0,0.0,0.0,1.0,1.0,170,85
3,34500,18.25,1968,5,3000000,1.0,0.0,0.0,0.0,0.0,192,99
11,60000,16.47,1198,5,200000,0.0,0.0,0.0,1.0,1.0,620,373
8,76000,20.92,998,5,211000,0.0,0.0,0.0,1.0,1.0,4992,778
6,51000,20.77,1248,7,600000,1.0,0.0,0.0,0.0,1.0,4992,343
7,23746,22.69,1995,5,1600000,1.0,0.0,0.0,0.0,0.0,439,152
10,55780,20.92,998,5,220000,0.0,0.0,0.0,1.0,1.0,4992,778
4,100000,15.4,1997,7,880000,1.0,0.0,0.0,0.0,1.0,1011,273
9,73000,19.81,1086,5,240000,0.0,0.0,0.0,1.0,1.0,2982,410
4,20000,15.4,2523,7,800000,1.0,0.0,0.0,0.0,1.0,1011,273
4,42000,27.28,1047,5,435000,1.0,0.0,0.0,0.0,1.0,430,145
14,52235,19.7,796,5,110000,0.0,0.0,0.0,1.0,1.0,4992,778
7,56000,20.45,1461,5,450000,1.0,0.0,0.0,0.0,1.0,536,218
9,37000,20.92,998,5,250000,0.0,0.0,0.0,1.0,1.0,4992,778
8,70000,23.4,1248,5,385000,1.0,0.0,0.0,0.0,1.0,4992,890
8,138000,23.4,1248,5,400000,1.0,0.0,0.0,0.0,1.0,4992,890
3,22000,21.94,1196,5,480000,0.0,0.0,0.0,0.0,1.0,4992,125
6,41604,18.0,1198,5,400000,0.0,0.0,0.0,1.0,1.0,1485,362
4,70000,26.32,1498,5,650000,1.0,0.0,0.0,0.0,1.0,4992,346
8,30150,16.36,2179,5,2011000,1.0,0.0,0.0,0.0,0.0,59,52
4,39884,23.0,1498,5,880000,1.0,0.0,0.0,0.0,1.0,790,374
4,40000,22.5,999,5,295000,0.0,0.0,0.0,1.0,1.0,170,75
6,27000,16.55,2498,6,800000,1.0,0.0,0.0,0.0,1.0,1011,62
12,67000,19.81,1086,5,150000,0.0,0.0,0.0,1.0,1.0,2982,410
3,25000,18.1,1199,5,550000,0.0,0.0,0.0,1.0,0.0,1485,362
7,50000,13.0,2982,7,2000000,1.0,0.0,0.0,0.0,1.0,793,187
8,75000,25.8,1498,5,325000,1.0,0.0,0.0,0.0,1.0,1485,362
7,80000,12.05,2179,8,555000,1.0,0.0,0.0,0.0,1.0,1011,273
6,58000,23.0,1498,5,570000,1.0,0.0,0.0,0.0,1.0,790,374
3,22000,23.01,999,5,306000,0.0,0.0,0.0,1.0,1.0,536,306
5,62000,23.1,998,5,415000,0.0,0.0,0.0,1.0,0.0,4992,237
3,28000,12.9,2755,7,3200000,1.0,0.0,0.0,0.0,0.0,793,187
9,41000,18.6,1197,5,300000,0.0,0.0,0.0,1.0,1.0,4992,781
9,65000,20.77,1248,7,430000,1.0,0.0,0.0,0.0,1.0,4992,343
5,10000,23.95,998,5,315000,0.0,0.0,0.0,1.0,1.0,4992,778
7,55000,26.0,1498,5,549000,1.0,0.0,0.0,0.0,1.0,1485,757
5,47000,22.0,1197,5,475000,0.0,0.0,0.0,1.0,1.0,4992,890
7,144000,26.0,1498,5,410000,1.0,0.0,0.0,0.0,1.0,1485,757
5,20500,19.12,1373,5,795000,0.0,0.0,0.0,1.0,0.0,4992,346
5,30000,22.54,1396,5,820000,1.0,0.0,0.0,0.0,1.0,2982,906
9,32208,14.0,2523,8,625000,1.0,0.0,0.0,0.0,1.0,1011,273
3,68000,19.83,1198,5,370000,0.0,0.0,0.0,1.0,1.0,170,85
7,90000,25.2,1248,5,350000,1.0,0.0,0.0,0.0,1.0,4992,781
4,34000,22.37,2487,5,4100000,0.0,0.0,0.0,1.0,0.0,10,6
2,14499,22.0,1197,5,535000,0.0,0.0,0.0,1.0,1.0,4992,781
2,34000,18.15,998,5,1050000,0.0,0.0,0.0,1.0,0.0,2982,58
5,17500,27.28,1047,5,400000,1.0,0.0,0.0,0.0,1.0,430,145
6,39900,15.1,1196,5,275000,0.0,0.0,0.0,0.0,1.0,4992,125
16,120000,19.7,796,5,95000,0.0,0.0,0.0,1.0,1.0,4992,778
4,40000,9.5,3604,5,4875000,0.0,0.0,0.0,1.0,0.0,41,2
8,90000,23.4,1248,5,400000,1.0,0.0,0.0,0.0,1.0,4992,890
16,40000,19.7,796,5,121000,0.0,0.0,0.0,1.0,1.0,4992,778
7,40000,19.1,1197,5,550000,0.0,0.0,0.0,1.0,1.0,4992,890
3,10000,18.9,1197,5,510000,0.0,0.0,0.0,1.0,1.0,2982,580
3,10000,21.4,1197,5,800000,0.0,0.0,0.0,1.0,0.0,4992,364
2,30000,21.21,1197,5,592000,0.0,0.0,0.0,1.0,1.0,4992,781
2,4717,19.0,1199,5,785000,0.0,0.0,0.0,1.0,0.0,1485,362
5,30000,20.73,1373,5,625000,0.0,0.0,0.0,1.0,1.0,4992,346
7,150000,22.7,1498,5,470000,1.0,0.0,0.0,0.0,1.0,790,374
4,90000,28.4,1248,5,620000,1.0,0.0,0.0,0.0,1.0,4992,781
7,100000,26.0,1498,5,570000,1.0,0.0,0.0,0.0,1.0,1485,757
2,46000,11.36,2755,7,1811000,1.0,0.0,0.0,0.0,0.0,793,545
5,32000,19.16,2487,5,2300000,0.0,0.0,0.0,1.0,0.0,793,36
3,71000,19.67,1582,5,1100000,1.0,0.0,0.0,0.0,1.0,2982,336
6,61000,15.8,1499,5,525000,0.0,0.0,0.0,1.0,1.0,790,374
9,58000,16.7,1198,5,320000,0.0,0.0,0.0,1.0,1.0,1485,175
5,23000,27.3,1498,5,525000,1.0,0.0,0.0,0.0,1.0,1485,175
